sensor_type,device_type,timestamps,ssid,bssid,frequency,level 
wlan,smartphone,1454956393238931746,synergy,1c:7e:e5:31:aa:c4,2462.000,-90.000
wlan,smartphone,1454956418639297413,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956418639265309,WLANe,9c:d6:43:2d:86:21,2412.000,-69.000
wlan,smartphone,1454956418639258517,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-84.000
wlan,smartphone,1454956418639220090,WLANh,9c:d6:43:2d:86:20,2412.000,-69.000
wlan,smartphone,1454956418639224340,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956422275732413,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956422275626226,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956422275626820,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-84.000
wlan,smartphone,1454956422275484768,WLANh,9c:d6:43:2d:86:20,2412.000,-69.000
wlan,smartphone,1454956422275544861,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956422275410476,Allstate,00:71:c2:de:e5:20,2412.000,-88.000
wlan,smartphone,1454956422275395559,xfinitywifi,00:71:c2:de:e5:22,2412.000,-88.000
wlan,smartphone,1454956425976983165,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956425976971946,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-84.000
wlan,smartphone,1454956425976909728,,9c:1c:12:24:27:11,2412.000,-52.000
wlan,smartphone,1454956425976877863,Google Starbucks,9c:1c:12:24:27:10,2412.000,-53.000
wlan,smartphone,1454956429619471542,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956429619402823,WLANe,9c:d6:43:2d:86:21,2412.000,-69.000
wlan,smartphone,1454956425977418302,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-84.000
wlan,smartphone,1454956429619329781,WLANh,9c:d6:43:2d:86:20,2412.000,-69.000
wlan,smartphone,1454956429619338708,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956425977324052,,9c:1c:12:24:27:11,2412.000,-52.000
wlan,smartphone,1454956425977292135,Google Starbucks,9c:1c:12:24:27:10,2412.000,-53.000
wlan,smartphone,1454956429619264427,,9c:1c:12:24:27:19,5745.000,-54.000
wlan,smartphone,1454956429619211240,NorthstoneRE,00:71:c2:af:da:28,2412.000,-89.000
wlan,smartphone,1454956433271505439,Google Starbucks,9c:1c:12:24:27:18,5745.000,-50.000
wlan,smartphone,1454956433271428210,WLANe,9c:d6:43:2d:86:21,2412.000,-69.000
wlan,smartphone,1454956433271426147,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-83.000
wlan,smartphone,1454956433271336075,WLANh,9c:d6:43:2d:86:20,2412.000,-69.000
wlan,smartphone,1454956429618657616,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956429618630002,,9c:1c:12:24:27:19,5745.000,-54.000
wlan,smartphone,1454956429618569210,NorthstoneRE,00:71:c2:af:da:28,2412.000,-89.000
wlan,smartphone,1454956433272210772,xfinitywifi,00:71:c2:af:da:2a,2412.000,-90.000
wlan,smartphone,1454956458679385073,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956458679350135,WLANe,9c:d6:43:2d:86:21,2412.000,-73.000
wlan,smartphone,1454956458679347135,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-82.000
wlan,smartphone,1454956458679282875,WLANh,9c:d6:43:2d:86:20,2412.000,-72.000
wlan,smartphone,1454956458679315135,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956458679263385,,9c:1c:12:24:27:11,2412.000,-54.000
wlan,smartphone,1454956458679217469,Google Starbucks,9c:1c:12:24:27:10,2412.000,-53.000
wlan,smartphone,1454956462332152346,Google Starbucks,9c:1c:12:24:27:18,5745.000,-49.000
wlan,smartphone,1454956462332077825,WLANe,9c:d6:43:2d:86:21,2412.000,-71.000
wlan,smartphone,1454956458679326304,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-82.000
wlan,smartphone,1454956462332017471,WLANh,9c:d6:43:2d:86:20,2412.000,-71.000
wlan,smartphone,1454956458679294044,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956462332025669,,9c:1c:12:24:27:11,2412.000,-57.000
wlan,smartphone,1454956462331993179,Google Starbucks,9c:1c:12:24:27:10,2412.000,-56.000
wlan,smartphone,1454956465975244909,WLANe,9c:d6:43:2d:86:21,2412.000,-72.000
wlan,smartphone,1454956465975235722,WLANh,9c:d6:43:2d:86:20,2412.000,-72.000
wlan,smartphone,1454956465975253274,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956465975234149,,9c:1c:12:24:27:19,5745.000,-55.000
wlan,smartphone,1454956469654180224,Google Starbucks,9c:1c:12:24:27:18,5745.000,-52.000
wlan,smartphone,1454956469654137349,WLANe,9c:d6:43:2d:86:21,2412.000,-72.000
wlan,smartphone,1454956469654109588,WLANh,9c:d6:43:2d:86:20,2412.000,-90.000
wlan,smartphone,1454956469654103182,dlink,9c:d6:43:2d:86:28,5180.000,-87.000
wlan,smartphone,1454956469655081765,,9c:1c:12:24:27:19,5745.000,-56.000
wlan,smartphone,1454956469655049619,Allstate,00:71:c2:de:e5:20,2412.000,-90.000
wlan,smartphone,1454956473285513590,Google Starbucks,9c:1c:12:24:27:18,5745.000,-53.000
wlan,smartphone,1454956473284900069,WLANe,9c:d6:43:2d:86:21,2412.000,-69.000
wlan,smartphone,1454956473284882225,WLANh,9c:d6:43:2d:86:20,2412.000,-69.000
wlan,smartphone,1454956473285880600,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956469655053225,,9c:1c:12:24:27:19,5745.000,-56.000
wlan,smartphone,1454956469655012538,Allstate,00:71:c2:de:e5:20,2412.000,-90.000
wlan,smartphone,1454956473285783277,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-86.000
wlan,smartphone,1454956473285723329,xfinitywifi,00:71:c2:de:e5:22,2412.000,-87.000
wlan,smartphone,1454956498643744496,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956498643702079,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956498643660308,WLANh,9c:d6:43:2d:86:20,2412.000,-69.000
wlan,smartphone,1454956498643641193,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956498643619516,,9c:1c:12:24:27:19,5745.000,-55.000
wlan,smartphone,1454956498643583933,xfinitywifi,00:71:c2:af:da:2a,2412.000,-87.000
wlan,smartphone,1454956502274095163,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956502274017601,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956502274021632,WLANh,9c:d6:43:2d:86:20,2412.000,-74.000
wlan,smartphone,1454956498643509944,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956498643493580,,9c:1c:12:24:27:19,5745.000,-55.000
wlan,smartphone,1454956498643463778,xfinitywifi,00:71:c2:af:da:2a,2412.000,-87.000
wlan,smartphone,1454956502273936559,,9c:1c:12:24:27:11,2412.000,-55.000
wlan,smartphone,1454956502273941549,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-85.000
wlan,smartphone,1454956502273889549,Google Starbucks,9c:1c:12:24:27:10,2412.000,-55.000
wlan,smartphone,1454956502273862913,xfinitywifi,00:71:c2:de:e5:22,2412.000,-90.000
wlan,smartphone,1454956506001552727,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956506001503258,WLANh,9c:d6:43:2d:86:20,2412.000,-88.000
wlan,smartphone,1454956506001558706,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956506001485310,xfinitywifi,00:71:c2:af:da:2a,2412.000,-88.000
wlan,smartphone,1454956506001430914,,9c:1c:12:24:27:11,2412.000,-54.000
wlan,smartphone,1454956506002460612,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-82.000
wlan,smartphone,1454956506002408904,Google Starbucks,9c:1c:12:24:27:10,2412.000,-53.000
wlan,smartphone,1454956506002351550,NorthstoneRE,00:71:c2:af:da:28,2412.000,-89.000
wlan,smartphone,1454956509651437801,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956509651391666,WLANe,9c:d6:43:2d:86:21,2412.000,-69.000
wlan,smartphone,1454956509651362822,WLANh,9c:d6:43:2d:86:20,2412.000,-68.000
wlan,smartphone,1454956506002053239,dlink,9c:d6:43:2d:86:28,5180.000,-88.000
wlan,smartphone,1454956506001987864,xfinitywifi,00:71:c2:af:da:2a,2412.000,-88.000
wlan,smartphone,1454956509651311739,,9c:1c:12:24:27:11,2412.000,-54.000
wlan,smartphone,1454956509651303260,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-86.000
wlan,smartphone,1454956509651268520,Google Starbucks,9c:1c:12:24:27:10,2412.000,-56.000
wlan,smartphone,1454956506001894728,NorthstoneRE,00:71:c2:af:da:28,2412.000,-89.000
wlan,smartphone,1454956509651234687,Lisbon Group 2.4,e0:3f:49:9b:c6:c8,2437.000,-92.000
wlan,smartphone,1454956513287378178,Google Starbucks,9c:1c:12:24:27:18,5745.000,-49.000
wlan,smartphone,1454956513287274959,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956513288197396,WLANh,9c:d6:43:2d:86:20,2412.000,-68.000
wlan,smartphone,1454956509651694032,,9c:1c:12:24:27:11,2412.000,-54.000
wlan,smartphone,1454956513288191855,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-87.000
wlan,smartphone,1454956509651591855,Google Starbucks,9c:1c:12:24:27:10,2412.000,-56.000
wlan,smartphone,1454956509651550105,Lisbon Group 2.4,e0:3f:49:9b:c6:c8,2437.000,-92.000
wlan,smartphone,1454956513288062876,,9c:1c:12:24:27:19,5745.000,-52.000
wlan,smartphone,1454956513287944334,Lisbon Group 2.4,14:dd:a9:95:96:60,2437.000,-92.000
wlan,smartphone,1454956513287859230,xfinitywifi,00:71:c2:de:e5:22,2412.000,-90.000
wlan,smartphone,1454956538638109864,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956538638064635,WLANe,9c:d6:43:2d:86:21,2412.000,-67.000
wlan,smartphone,1454956538638031562,WLANh,9c:d6:43:2d:86:20,2412.000,-68.000
wlan,smartphone,1454956538638024156,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-83.000
wlan,smartphone,1454956538637994542,Lisbon Group 2.4,e0:3f:49:9b:c6:c8,2437.000,-93.000
wlan,smartphone,1454956538637961229,NorthstoneRE,00:71:c2:af:da:28,2412.000,-88.000
wlan,smartphone,1454956538638950917,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956542276365043,Google Starbucks,9c:1c:12:24:27:18,5745.000,-50.000
wlan,smartphone,1454956542276218512,WLANe,9c:d6:43:2d:86:21,2412.000,-69.000
wlan,smartphone,1454956542277134126,WLANh,9c:d6:43:2d:86:20,2412.000,-69.000
wlan,smartphone,1454956542277195147,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-83.000
wlan,smartphone,1454956538638821522,Lisbon Group 2.4,e0:3f:49:9b:c6:c8,2437.000,-93.000
wlan,smartphone,1454956538638757220,NorthstoneRE,00:71:c2:af:da:28,2412.000,-88.000
wlan,smartphone,1454956538638713574,dlink,9c:d6:43:2d:86:28,5180.000,-89.000
wlan,smartphone,1454956542276983470,,9c:1c:12:24:27:19,5745.000,-54.000
wlan,smartphone,1454956542276835418,Allstate,00:71:c2:de:e5:20,2412.000,-90.000
wlan,smartphone,1454956542276811501,,0a:18:0a:39:c3:50,2412.000,-91.000
wlan,smartphone,1454956542276739085,xfinitywifi,00:71:c2:de:e5:22,2412.000,-89.000
wlan,smartphone,1454956545966184065,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956545966138159,WLANh,9c:d6:43:2d:86:20,2412.000,-68.000
wlan,smartphone,1454956545966139690,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-84.000
wlan,smartphone,1454956545966094690,NorthstoneRE,00:71:c2:af:da:28,2412.000,-88.000
wlan,smartphone,1454956545966089795,,9c:1c:12:24:27:19,5745.000,-52.000
wlan,smartphone,1454956545966026711,xfinitywifi,00:71:c2:af:da:2a,2412.000,-87.000
wlan,smartphone,1454956549647645525,Google Starbucks,9c:1c:12:24:27:18,5745.000,-49.000
wlan,smartphone,1454956549647598119,WLANe,9c:d6:43:2d:86:21,2412.000,-69.000
wlan,smartphone,1454956549647576983,WLANh,9c:d6:43:2d:86:20,2412.000,-88.000
wlan,smartphone,1454956549647555421,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-83.000
wlan,smartphone,1454956545966553858,NorthstoneRE,00:71:c2:af:da:28,2412.000,-88.000
wlan,smartphone,1454956549647507973,,9c:1c:12:24:27:19,5745.000,-52.000
wlan,smartphone,1454956545966510983,xfinitywifi,00:71:c2:af:da:2a,2412.000,-87.000
wlan,smartphone,1454956553302315995,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956553302254088,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956553302168724,WLANh,9c:d6:43:2d:86:20,2412.000,-68.000
wlan,smartphone,1454956553302230338,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-86.000
wlan,smartphone,1454956549647613338,,9c:1c:12:24:27:19,5745.000,-52.000
wlan,smartphone,1454956553302121015,,9c:1c:12:24:27:11,2412.000,-56.000
wlan,smartphone,1454956553302075005,Google Starbucks,9c:1c:12:24:27:10,2412.000,-55.000
wlan,smartphone,1454956553302130370,dlink,9c:d6:43:2d:86:28,5180.000,-86.000
wlan,smartphone,1454956578417071005,Google Starbucks,9c:1c:12:24:27:18,5745.000,-52.000
wlan,smartphone,1454956578417040671,WLANe,9c:d6:43:2d:86:21,2412.000,-88.000
wlan,smartphone,1454956578417032963,,9c:1c:12:24:27:19,5745.000,-53.000
wlan,smartphone,1454956578417011755,Block Spider Tracker,00:17:c5:8d:ab:37,2417.000,-91.000
wlan,smartphone,1454956582028818443,Google Starbucks,9c:1c:12:24:27:18,5745.000,-50.000
wlan,smartphone,1454956582028786048,WLANe,9c:d6:43:2d:86:21,2412.000,-71.000
wlan,smartphone,1454956578416871975,,9c:1c:12:24:27:19,5745.000,-53.000
wlan,smartphone,1454956578416841183,Block Spider Tracker,00:17:c5:8d:ab:37,2417.000,-91.000
wlan,smartphone,1454956582028728204,,9c:1c:12:24:27:11,2412.000,-54.000
wlan,smartphone,1454956582028707475,WLANh,9c:d6:43:2d:86:20,2412.000,-78.000
wlan,smartphone,1454956585674728768,WLANe,9c:d6:43:2d:86:21,2412.000,-67.000
wlan,smartphone,1454956585674787028,,9c:1c:12:24:27:19,5745.000,-53.000
wlan,smartphone,1454956585674700778,WLANh,9c:d6:43:2d:86:20,2412.000,-68.000
wlan,smartphone,1454956585674714799,dlink,9c:d6:43:2d:86:28,5180.000,-87.000
wlan,smartphone,1454956585674640143,xfinitywifi,00:71:c2:af:da:2a,2412.000,-91.000
wlan,smartphone,1454956589327519467,Google Starbucks,9c:1c:12:24:27:18,5745.000,-51.000
wlan,smartphone,1454956589327385509,WLANe,9c:d6:43:2d:86:21,2412.000,-89.000
wlan,smartphone,1454956585674559113,,9c:1c:12:24:27:19,5745.000,-53.000
wlan,smartphone,1454956589327341029,,9c:1c:12:24:27:11,2412.000,-62.000
wlan,smartphone,1454956589327279821,WLANh,9c:d6:43:2d:86:20,2412.000,-67.000
wlan,smartphone,1454956585674455634,dlink,9c:d6:43:2d:86:28,5180.000,-87.000
wlan,smartphone,1454956585674376550,xfinitywifi,00:71:c2:af:da:2a,2412.000,-91.000
wlan,smartphone,1454956589327261238,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-85.000
wlan,smartphone,1454956592989017865,Google Starbucks,9c:1c:12:24:27:18,5745.000,-52.000
wlan,smartphone,1454956592988952115,WLANe,9c:d6:43:2d:86:21,2412.000,-68.000
wlan,smartphone,1454956589326990823,,9c:1c:12:24:27:11,2412.000,-62.000
wlan,smartphone,1454956592988907833,WLANh,9c:d6:43:2d:86:20,2412.000,-68.000
wlan,smartphone,1454956592988908896,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-86.000
wlan,smartphone,1454956592988863281,NorthstoneRE,00:71:c2:af:da:28,2412.000,-88.000
wlan,smartphone,1454956592988807990,xfinitywifi,00:71:c2:de:e5:22,2412.000,-89.000
wlan,smartphone,1454956618644516009,Google Starbucks,9c:1c:12:24:27:18,5745.000,-55.000
wlan,smartphone,1454956618644461509,WLANe,9c:d6:43:2d:86:21,2412.000,-79.000
wlan,smartphone,1454956618644400873,WLANh,9c:d6:43:2d:86:20,2412.000,-78.000
wlan,smartphone,1454956618644461905,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-83.000
wlan,smartphone,1454956618644470623,,9c:1c:12:24:27:19,5745.000,-55.000
wlan,smartphone,1454956618644399915,Lisbon Group 2.4,e0:3f:49:9b:c6:c8,2437.000,-87.000
wlan,smartphone,1454956618644408207,dlink,9c:d6:43:2d:86:28,5180.000,-85.000
wlan,smartphone,1454956618644302498,xfinitywifi,00:71:c2:af:da:2a,2412.000,-88.000
wlan,smartphone,1454956622315249969,Google Starbucks,9c:1c:12:24:27:18,5745.000,-54.000
wlan,smartphone,1454956618644788594,WLANe,9c:d6:43:2d:86:21,2412.000,-79.000
wlan,smartphone,1454956622315144386,WLANh,9c:d6:43:2d:86:20,2412.000,-79.000
wlan,smartphone,1454956622315188188,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-86.000
wlan,smartphone,1454956618644766303,,9c:1c:12:24:27:19,5745.000,-55.000
wlan,smartphone,1454956622315093501,Lisbon Group 2.4,e0:3f:49:9b:c6:c8,2437.000,-83.000
wlan,smartphone,1454956622315133438,dlink,9c:d6:43:2d:86:28,5180.000,-84.000
wlan,smartphone,1454956618644576094,xfinitywifi,00:71:c2:af:da:2a,2412.000,-88.000
wlan,smartphone,1454956622315013782,LisbonGroup Guest,e0:3f:49:9b:c6:c9,2437.000,-83.000
wlan,smartphone,1454956622315019271,synergy,1c:7e:e5:31:aa:c4,2462.000,-92.000
wlan,smartphone,1454956625963633887,WLANe,9c:d6:43:2d:86:21,2412.000,-82.000
wlan,smartphone,1454956625963601658,WLANh,9c:d6:43:2d:86:20,2412.000,-83.000
wlan,smartphone,1454956625963606294,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-85.000
wlan,smartphone,1454956625963561804,LisbonGroup Guest,e0:3f:49:9b:c6:c9,2437.000,-83.000
wlan,smartphone,1454956625963532658,,9c:1c:12:24:27:11,2412.000,-56.000
wlan,smartphone,1454956625963511012,Google Starbucks,9c:1c:12:24:27:10,2412.000,-56.000
wlan,smartphone,1454956625963501689,xfinitywifi,00:71:c2:94:68:02,2437.000,-92.000
wlan,smartphone,1454956629593175931,Google Starbucks,9c:1c:12:24:27:18,5745.000,-55.000
wlan,smartphone,1454956629593126972,WLANe,9c:d6:43:2d:86:21,2412.000,-81.000
wlan,smartphone,1454956629593085545,WLANh,9c:d6:43:2d:86:20,2412.000,-81.000
wlan,smartphone,1454956629593074535,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-84.000
wlan,smartphone,1454956629593052045,dlink,9c:d6:43:2d:86:28,5180.000,-83.000
wlan,smartphone,1454956625963101129,LisbonGroup Guest,e0:3f:49:9b:c6:c9,2437.000,-83.000
wlan,smartphone,1454956625963068493,,9c:1c:12:24:27:11,2412.000,-56.000
wlan,smartphone,1454956625963038358,Google Starbucks,9c:1c:12:24:27:10,2412.000,-56.000
wlan,smartphone,1454956625963020702,xfinitywifi,00:71:c2:94:68:02,2437.000,-92.000
wlan,smartphone,1454956633243647099,Google Starbucks,9c:1c:12:24:27:18,5745.000,-55.000
wlan,smartphone,1454956633243592422,WLANe,9c:d6:43:2d:86:21,2412.000,-81.000
wlan,smartphone,1454956633243557713,WLANh,9c:d6:43:2d:86:20,2412.000,-81.000
wlan,smartphone,1454956633243556047,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-85.000
wlan,smartphone,1454956629592739338,dlink,9c:d6:43:2d:86:28,5180.000,-83.000
wlan,smartphone,1454956633243488193,,9c:1c:12:24:27:11,2412.000,-59.000
wlan,smartphone,1454956633243457932,Google Starbucks,9c:1c:12:24:27:10,2412.000,-57.000
wlan,smartphone,1454956658639648556,Google Starbucks,9c:1c:12:24:27:18,5745.000,-55.000
wlan,smartphone,1454956658639540348,WLANe,9c:d6:43:2d:86:21,2412.000,-78.000
wlan,smartphone,1454956658639490212,WLANh,9c:d6:43:2d:86:20,2412.000,-79.000
wlan,smartphone,1454956658639587431,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-85.000
wlan,smartphone,1454956658639471764,,9c:1c:12:24:27:11,2412.000,-57.000
wlan,smartphone,1454956658639433514,Google Starbucks,9c:1c:12:24:27:10,2412.000,-57.000
wlan,smartphone,1454956658639445837,Lisbon Group 2.4,e0:3f:49:9b:c6:c8,2437.000,-85.000
wlan,smartphone,1454956658639488577,synergy,1c:7e:e5:31:aa:c4,2462.000,-92.000
wlan,smartphone,1454956662309642057,Google Starbucks,9c:1c:12:24:27:18,5745.000,-55.000
wlan,smartphone,1454956662309580922,WLANe,9c:d6:43:2d:86:21,2412.000,-79.000
wlan,smartphone,1454956662309530057,WLANh,9c:d6:43:2d:86:20,2412.000,-79.000
wlan,smartphone,1454956662309554651,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-84.000
wlan,smartphone,1454956658639281193,,9c:1c:12:24:27:11,2412.000,-57.000
wlan,smartphone,1454956658639238151,Google Starbucks,9c:1c:12:24:27:10,2412.000,-57.000
wlan,smartphone,1454956658639245214,Lisbon Group 2.4,e0:3f:49:9b:c6:c8,2437.000,-85.000
wlan,smartphone,1454956658639280245,synergy,1c:7e:e5:31:aa:c4,2462.000,-92.000
wlan,smartphone,1454956665957830517,WLANe,9c:d6:43:2d:86:21,2412.000,-83.000
wlan,smartphone,1454956665957788788,WLANh,9c:d6:43:2d:86:20,2412.000,-84.000
wlan,smartphone,1454956665957777538,,9c:1c:12:24:27:19,5745.000,-58.000
wlan,smartphone,1454956665957737850,,00:0d:67:7d:cc:e8,2412.000,-88.000
wlan,smartphone,1454956665957724788,dlink,9c:d6:43:2d:86:28,5180.000,-84.000
wlan,smartphone,1454956669585060467,Google Starbucks,9c:1c:12:24:27:18,5745.000,-55.000
wlan,smartphone,1454956669584992060,WLANe,9c:d6:43:2d:86:21,2412.000,-82.000
wlan,smartphone,1454956669584950602,WLANh,9c:d6:43:2d:86:20,2412.000,-80.000
wlan,smartphone,1454956669584978602,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-84.000
wlan,smartphone,1454956665958031394,,9c:1c:12:24:27:19,5745.000,-58.000
wlan,smartphone,1454956665957986758,,00:0d:67:7d:cc:e8,2412.000,-88.000
wlan,smartphone,1454956665957973019,dlink,9c:d6:43:2d:86:28,5180.000,-84.000
wlan,smartphone,1454956669585852050,,9c:1c:12:24:27:11,2412.000,-57.000
wlan,smartphone,1454956669585839852,LisbonGroup Guest,e0:3f:49:9b:c6:c9,2437.000,-85.000
wlan,smartphone,1454956669585802560,NorthstoneRE,00:71:c2:af:da:28,2412.000,-89.000
wlan,smartphone,1454956669585766102,Google Starbucks,9c:1c:12:24:27:10,2412.000,-57.000
wlan,smartphone,1454956673232387811,Google Starbucks,9c:1c:12:24:27:18,5745.000,-54.000
wlan,smartphone,1454956673232328196,WLANe,9c:d6:43:2d:86:21,2412.000,-81.000
wlan,smartphone,1454956673232288999,WLANh,9c:d6:43:2d:86:20,2412.000,-79.000
wlan,smartphone,1454956673232367207,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-87.000
wlan,smartphone,1454956673232369842,,9c:1c:12:24:27:19,5745.000,-57.000
wlan,smartphone,1454956673232339196,dlink,9c:d6:43:2d:86:28,5180.000,-85.000
wlan,smartphone,1454956669585128144,,9c:1c:12:24:27:11,2412.000,-57.000
wlan,smartphone,1454956673232264926,LisbonGroup Guest,e0:3f:49:9b:c6:c9,2437.000,-85.000
wlan,smartphone,1454956669585083186,NorthstoneRE,00:71:c2:af:da:28,2412.000,-89.000
wlan,smartphone,1454956669585048967,Google Starbucks,9c:1c:12:24:27:10,2412.000,-57.000
wlan,smartphone,1454956673232184019,Lisbon Group 2.4,e0:3f:49:9b:c6:c8,2437.000,-85.000
wlan,smartphone,1454956673232189540,Lisbon Group 2.4,14:dd:a9:95:96:60,2437.000,-92.000
wlan,smartphone,1454956673232114686,xfinitywifi,00:71:c2:af:da:2a,2412.000,-86.000
wlan,smartphone,1454956698645758467,Google Starbucks,9c:1c:12:24:27:18,5745.000,-55.000
