sensor_type,device_type,timestamps,pressure
pressure,smartphone,1454956239433659062,1029.269
pressure,smartphone,1454956239611302657,1029.297
pressure,smartphone,1454956239789085886,1029.323
pressure,smartphone,1454956239967158438,1029.151
pressure,smartphone,1454956240322697969,1029.332
pressure,smartphone,1454956240501140573,1029.123
pressure,smartphone,1454956240679242708,1029.347
pressure,smartphone,1454956240857083490,1029.312
pressure,smartphone,1454956241212780573,1029.108
pressure,smartphone,1454956241391080208,1029.329
pressure,smartphone,1454956241569039114,1029.329
pressure,smartphone,1454956241746273593,1029.283
pressure,smartphone,1454956241924329896,1029.367
pressure,smartphone,1454956242280208542,1029.321
pressure,smartphone,1454956242458455625,1029.269
pressure,smartphone,1454956242635776197,1029.333
pressure,smartphone,1454956242813827707,1029.337
pressure,smartphone,1454956242992212344,1029.311
pressure,smartphone,1454956243348090105,1029.310
pressure,smartphone,1454956243526191145,1029.314
pressure,smartphone,1454956243703875469,1029.220
pressure,smartphone,1454956243881941979,1029.315
pressure,smartphone,1454956244237846094,1029.066
pressure,smartphone,1454956244415662968,1029.361
pressure,smartphone,1454956244593535000,1029.355
pressure,smartphone,1454956244770970989,1029.146
pressure,smartphone,1454956244948949375,1029.230
pressure,smartphone,1454956245305482499,1029.102
pressure,smartphone,1454956245482935052,1029.107
pressure,smartphone,1454956245660495104,1029.348
pressure,smartphone,1454956245838931771,1029.262
pressure,smartphone,1454956246194726874,1029.327
pressure,smartphone,1454956246372523958,1029.325
pressure,smartphone,1454956246550724531,1029.194
pressure,smartphone,1454956246728647239,1029.150
pressure,smartphone,1454956246906065989,1029.334
pressure,smartphone,1454956247083875729,1029.302
pressure,smartphone,1454956247262704479,1029.131
pressure,smartphone,1454956247440324166,1029.338
pressure,smartphone,1454956247618317188,1029.314
pressure,smartphone,1454956247796213906,1029.146
pressure,smartphone,1454956247973512083,1029.343
pressure,smartphone,1454956248329526146,1029.306
pressure,smartphone,1454956248507203594,1029.331
pressure,smartphone,1454956248685191197,1029.382
pressure,smartphone,1454956248862794791,1029.334
pressure,smartphone,1454956249219080104,1029.296
pressure,smartphone,1454956249396965052,1029.280
pressure,smartphone,1454956249575297344,1029.268
pressure,smartphone,1454956249753156927,1029.302
pressure,smartphone,1454956249930759115,1029.310
pressure,smartphone,1454956250287187656,1029.353
pressure,smartphone,1454956250464302448,1029.372
pressure,smartphone,1454956250642585677,1029.178
pressure,smartphone,1454956250820992917,1029.330
pressure,smartphone,1454956250998574636,1029.165
pressure,smartphone,1454956251354149323,1029.263
pressure,smartphone,1454956251532704271,1029.340
pressure,smartphone,1454956251709951875,1029.317
pressure,smartphone,1454956251887856979,1029.325
pressure,smartphone,1454956252243980521,1029.305
pressure,smartphone,1454956252422278334,1029.314
pressure,smartphone,1454956252600168854,1029.337
pressure,smartphone,1454956252777959687,1029.339
pressure,smartphone,1454956252954953229,1029.328
pressure,smartphone,1454956253311296927,1029.107
pressure,smartphone,1454956253489768126,1029.289
pressure,smartphone,1454956253667678125,1029.340
pressure,smartphone,1454956253845394739,1029.131
pressure,smartphone,1454956254200385678,1029.292
pressure,smartphone,1454956254379053750,1029.326
pressure,smartphone,1454956254556900781,1029.137
pressure,smartphone,1454956254734957448,1029.336
pressure,smartphone,1454956254912836510,1029.338
pressure,smartphone,1454956255090319271,1029.122
pressure,smartphone,1454956255268914428,1029.328
pressure,smartphone,1454956255446812760,1029.214
pressure,smartphone,1454956255624231094,1029.095
pressure,smartphone,1454956255802348385,1029.311
pressure,smartphone,1454956255980238698,1029.067
pressure,smartphone,1454956256336426979,1029.130
pressure,smartphone,1454956256514182969,1029.314
pressure,smartphone,1454956256691556407,1029.347
pressure,smartphone,1454956256869964740,1029.325
pressure,smartphone,1454956257226140781,1029.317
pressure,smartphone,1454956257403256614,1029.256
pressure,smartphone,1454956257581824740,1029.343
pressure,smartphone,1454956257759480364,1029.203
pressure,smartphone,1454956257937817605,1029.312
pressure,smartphone,1454956258292933125,1029.329
pressure,smartphone,1454956258470673021,1029.357
pressure,smartphone,1454956258649506406,1029.229
pressure,smartphone,1454956258826861718,1029.275
pressure,smartphone,1454956259182806094,1029.348
pressure,smartphone,1454956259361000781,1029.334
pressure,smartphone,1454956259538987604,1029.324
pressure,smartphone,1454956259716131353,1029.257
pressure,smartphone,1454956259894926146,1029.305
pressure,smartphone,1454956260250353698,1029.162
pressure,smartphone,1454956260428029010,1029.278
pressure,smartphone,1454956260605977187,1029.346
pressure,smartphone,1454956260783501980,1029.168
pressure,smartphone,1454956260962227135,1029.368
pressure,smartphone,1454956261317413281,1029.164
pressure,smartphone,1454956261495915260,1029.346
pressure,smartphone,1454956261673971563,1029.367
pressure,smartphone,1454956261851858438,1029.359
pressure,smartphone,1454956262207846927,1029.250
pressure,smartphone,1454956262385147135,1029.336
pressure,smartphone,1454956262563370729,1029.178
pressure,smartphone,1454956262740839896,1029.133
pressure,smartphone,1454956262918542292,1029.338
pressure,smartphone,1454956263096505521,1029.131
pressure,smartphone,1454956263274842813,1029.260
pressure,smartphone,1454956263452978958,1029.347
pressure,smartphone,1454956263630926302,1029.272
pressure,smartphone,1454956263808140937,1029.310
pressure,smartphone,1454956263986865155,1029.285
pressure,smartphone,1454956264343695312,1029.309
pressure,smartphone,1454956264520190105,1029.281
pressure,smartphone,1454956264698570677,1029.320
pressure,smartphone,1454956264876537291,1029.101
pressure,smartphone,1454956265231817396,1029.313
pressure,smartphone,1454956265409759323,1029.107
pressure,smartphone,1454956265587469532,1029.333
pressure,smartphone,1454956265766243281,1029.166
pressure,smartphone,1454956265943169219,1029.145
pressure,smartphone,1454956266299971979,1029.171
pressure,smartphone,1454956266477704480,1029.347
pressure,smartphone,1454956266656090260,1029.399
pressure,smartphone,1454956266833040885,1029.347
pressure,smartphone,1454956267189289479,1029.265
pressure,smartphone,1454956267366741407,1029.311
pressure,smartphone,1454956267544692760,1029.333
pressure,smartphone,1454956267723310313,1029.359
pressure,smartphone,1454956267900986927,1029.323
pressure,smartphone,1454956268257107708,1029.368
pressure,smartphone,1454956268435010416,1029.304
pressure,smartphone,1454956268612186406,1029.304
pressure,smartphone,1454956268790810937,1029.330
pressure,smartphone,1454956268968214531,1029.354
pressure,smartphone,1454956269323696406,1029.274
pressure,smartphone,1454956269502304584,1029.299
pressure,smartphone,1454956269679910990,1029.362
pressure,smartphone,1454956269857994323,1029.374
pressure,smartphone,1454956270214247759,1029.153
pressure,smartphone,1454956270391396979,1029.301
pressure,smartphone,1454956270569536250,1029.314
pressure,smartphone,1454956270747800521,1029.295
pressure,smartphone,1454956270925845885,1029.279
pressure,smartphone,1454956271103339011,1029.301
pressure,smartphone,1454956271281819011,1029.172
pressure,smartphone,1454956271459075313,1029.079
pressure,smartphone,1454956271637449011,1029.296
pressure,smartphone,1454956271814961458,1029.130
pressure,smartphone,1454956271992906354,1029.333
pressure,smartphone,1454956272349260677,1029.139
pressure,smartphone,1454956272527218541,1029.312
pressure,smartphone,1454956272705165468,1029.331
pressure,smartphone,1454956272882090417,1029.104
pressure,smartphone,1454956273238329011,1029.332
pressure,smartphone,1454956273416142917,1029.288
pressure,smartphone,1454956273594877864,1029.105
pressure,smartphone,1454956273771970729,1029.284
pressure,smartphone,1454956273950787969,1029.279
pressure,smartphone,1454956274306005677,1029.306
pressure,smartphone,1454956274483869584,1029.292
pressure,smartphone,1454956274661848489,1029.304
pressure,smartphone,1454956274839640834,1029.288
pressure,smartphone,1454956275195496666,1029.164
pressure,smartphone,1454956275373217396,1029.310
pressure,smartphone,1454956275551102188,1029.288
pressure,smartphone,1454956275729349844,1029.304
pressure,smartphone,1454956275906867500,1029.100
pressure,smartphone,1454956276263348020,1029.168
pressure,smartphone,1454956276440528489,1029.065
pressure,smartphone,1454956276618945157,1029.044
pressure,smartphone,1454956276796577707,1029.290
pressure,smartphone,1454956276975243594,1029.318
pressure,smartphone,1454956277330494740,1029.288
pressure,smartphone,1454956277508559948,1029.256
pressure,smartphone,1454956277686577395,1029.255
pressure,smartphone,1454956277864195000,1029.295
pressure,smartphone,1454956278220006667,1029.104
pressure,smartphone,1454956278397766355,1029.305
pressure,smartphone,1454956278575638958,1029.146
pressure,smartphone,1454956278754690729,1029.343
pressure,smartphone,1454956278931635573,1029.296
pressure,smartphone,1454956279109950521,1029.343
pressure,smartphone,1454956279288167239,1029.313
pressure,smartphone,1454956279465888333,1029.313
pressure,smartphone,1454956279643873282,1029.301
pressure,smartphone,1454956279821582656,1029.188
pressure,smartphone,1454956279999949271,1029.296
pressure,smartphone,1454956280355562968,1029.287
pressure,smartphone,1454956280533088230,1029.276
pressure,smartphone,1454956280711657188,1029.302
pressure,smartphone,1454956280888964011,1029.300
pressure,smartphone,1454956281244813177,1029.302
pressure,smartphone,1454956281422534115,1029.312
pressure,smartphone,1454956281599966458,1029.289
pressure,smartphone,1454956281779089531,1029.332
pressure,smartphone,1454956281956195625,1029.283
pressure,smartphone,1454956282312016719,1029.309
pressure,smartphone,1454956282490086354,1029.362
pressure,smartphone,1454956282668103126,1029.308
pressure,smartphone,1454956282845897709,1029.312
pressure,smartphone,1454956283201968698,1029.207
pressure,smartphone,1454956283380001146,1029.312
pressure,smartphone,1454956283557571563,1029.307
pressure,smartphone,1454956283735704270,1029.290
pressure,smartphone,1454956283913494218,1029.286
pressure,smartphone,1454956284269238229,1029.269
pressure,smartphone,1454956284447295157,1029.316
pressure,smartphone,1454956284625343645,1029.312
pressure,smartphone,1454956284803012188,1029.304
pressure,smartphone,1454956284981182656,1029.278
pressure,smartphone,1454956285336719061,1029.293
pressure,smartphone,1454956285514642709,1029.065
pressure,smartphone,1454956285692644375,1029.280
pressure,smartphone,1454956285870758490,1029.116
pressure,smartphone,1454956286226445624,1029.219
pressure,smartphone,1454956286404040573,1029.095
pressure,smartphone,1454956286582524427,1029.314
pressure,smartphone,1454956286760446823,1029.179
pressure,smartphone,1454956286938104792,1029.094
pressure,smartphone,1454956287115552343,1029.198
pressure,smartphone,1454956287294140884,1029.051
pressure,smartphone,1454956287471410469,1029.275
pressure,smartphone,1454956287649794271,1029.296
pressure,smartphone,1454956287827977760,1029.171
pressure,smartphone,1454956288183377343,1029.275
pressure,smartphone,1454956288361528646,1029.286
pressure,smartphone,1454956288539057552,1029.317
pressure,smartphone,1454956288717005312,1029.135
pressure,smartphone,1454956288894987656,1029.295
pressure,smartphone,1454956289251226719,1029.387
pressure,smartphone,1454956289429171198,1029.328
pressure,smartphone,1454956289607166615,1029.280
pressure,smartphone,1454956289785078959,1029.294
pressure,smartphone,1454956289962982187,1029.261
pressure,smartphone,1454956290318349636,1029.053
pressure,smartphone,1454956290496630833,1029.311
pressure,smartphone,1454956290674313542,1029.326
pressure,smartphone,1454956290852542760,1029.334
pressure,smartphone,1454956291208215365,1029.293
pressure,smartphone,1454956291386037343,1029.150
pressure,smartphone,1454956291563844688,1029.310
pressure,smartphone,1454956291741900729,1029.333
pressure,smartphone,1454956291920309688,1029.318
pressure,smartphone,1454956292275641145,1029.243
pressure,smartphone,1454956292453277500,1029.362
pressure,smartphone,1454956292631040364,1029.305
pressure,smartphone,1454956292809485052,1029.221
pressure,smartphone,1454956292987296406,1029.313
pressure,smartphone,1454956293342931459,1029.320
pressure,smartphone,1454956293521048594,1029.139
pressure,smartphone,1454956293698668959,1029.295
pressure,smartphone,1454956293876837656,1029.333
pressure,smartphone,1454956294233155625,1029.325
pressure,smartphone,1454956294410696198,1029.312
pressure,smartphone,1454956294588347501,1029.294
pressure,smartphone,1454956294766788801,1029.267
pressure,smartphone,1454956294944410312,1029.278
pressure,smartphone,1454956295122049272,1029.320
pressure,smartphone,1454956295300930417,1029.167
pressure,smartphone,1454956295478701459,1029.274
pressure,smartphone,1454956295656568802,1029.229
pressure,smartphone,1454956295834546302,1029.319
pressure,smartphone,1454956296190467865,1029.055
pressure,smartphone,1454956296368178021,1029.230
pressure,smartphone,1454956296546266510,1029.292
pressure,smartphone,1454956296723589063,1029.256
pressure,smartphone,1454956296902093021,1029.193
pressure,smartphone,1454956297257399011,1029.321
pressure,smartphone,1454956297435294114,1029.079
pressure,smartphone,1454956297613386094,1029.273
pressure,smartphone,1454956297791018698,1029.280
pressure,smartphone,1454956297969640469,1029.250
pressure,smartphone,1454956298325179687,1029.289
pressure,smartphone,1454956298503283229,1029.310
pressure,smartphone,1454956298680900313,1029.347
pressure,smartphone,1454956298858626094,1029.205
pressure,smartphone,1454956299214533125,1029.249
