sensor_type,device_type,timestamps,rate
heartrate,smartwatch,1454956411686516719,142.000
heartrate,smartwatch,1454956411799547344,141.000
heartrate,smartwatch,1454956412036549375,139.000
heartrate,smartwatch,1454956412153549948,138.000
heartrate,smartwatch,1454956412390545886,136.000
heartrate,smartwatch,1454956412509570469,135.000
heartrate,smartwatch,1454956412753383750,134.000
heartrate,smartwatch,1454956413608547187,135.000
heartrate,smartwatch,1454956413853517917,136.000
heartrate,smartwatch,1454956414101549271,137.000
heartrate,smartwatch,1454956414219518906,138.000
heartrate,smartwatch,1454956414454576042,140.000
heartrate,smartwatch,1454956414573577552,139.000
heartrate,smartwatch,1454956414694515364,140.000
heartrate,smartwatch,1454956415040546510,141.000
heartrate,smartwatch,1454956415172479792,142.000
heartrate,smartwatch,1454956415410550677,144.000
heartrate,smartwatch,1454956415529547500,143.000
heartrate,smartwatch,1454956415654549636,144.000
heartrate,smartwatch,1454956416851448490,148.000
heartrate,smartwatch,1454956417084572864,149.000
heartrate,smartwatch,1454956417207574427,151.000
heartrate,smartwatch,1454956417444544687,152.000
heartrate,smartwatch,1454956417691548386,153.000
heartrate,smartwatch,1454956417809550625,152.000
heartrate,smartwatch,1454956417928548698,153.000
heartrate,smartwatch,1454956418510517136,154.000
heartrate,smartwatch,1454956418760502292,153.000
heartrate,smartwatch,1454956418876600000,154.000
heartrate,smartwatch,1454956418988548958,153.000
heartrate,smartwatch,1454956419112519219,154.000
heartrate,smartwatch,1454956422340424843,155.000
heartrate,smartwatch,1454956422563574948,156.000
heartrate,smartwatch,1454956422685546198,157.000
heartrate,smartwatch,1454956423040550990,158.000
heartrate,smartwatch,1454956425058552760,157.000
heartrate,smartwatch,1454956425184514635,158.000
heartrate,smartwatch,1454956425298548750,157.000
heartrate,smartwatch,1454956425414515782,158.000
heartrate,smartwatch,1454956425786497188,159.000
heartrate,smartwatch,1454956426385544323,161.000
heartrate,smartwatch,1454956427930538750,160.000
heartrate,smartwatch,1454956428630547084,159.000
heartrate,smartwatch,1454956429584515000,158.000
heartrate,smartwatch,1454956430304491146,157.000
heartrate,smartwatch,1454956430414537031,158.000
heartrate,smartwatch,1454956430536552083,157.000
heartrate,smartwatch,1454956430669479531,158.000
heartrate,smartwatch,1454956431618548021,157.000
heartrate,smartwatch,1454956431735548645,158.000
heartrate,smartwatch,1454956431863419167,157.000
heartrate,smartwatch,1454956431980571666,158.000
heartrate,smartwatch,1454956432098552708,157.000
heartrate,smartwatch,1454956433162502396,156.000
heartrate,smartwatch,1454956433870573438,157.000
heartrate,smartwatch,1454956434726517500,158.000
heartrate,smartwatch,1454956435074517656,159.000
heartrate,smartwatch,1454956435189497240,158.000
heartrate,smartwatch,1454956435310518750,159.000
heartrate,smartwatch,1454956435692545677,160.000
heartrate,smartwatch,1454956435946511354,161.000
heartrate,smartwatch,1454956436301428594,162.000
heartrate,smartwatch,1454956436645493125,163.000
heartrate,smartwatch,1454956436766548802,162.000
heartrate,smartwatch,1454956436883514791,163.000
heartrate,smartwatch,1454956437122546875,162.000
heartrate,smartwatch,1454956437594517813,161.000
heartrate,smartwatch,1454956438072573959,160.000
heartrate,smartwatch,1454956439269573542,161.000
heartrate,smartwatch,1454956440486575782,160.000
heartrate,smartwatch,1454956440604548386,161.000
heartrate,smartwatch,1454956440721550521,160.000
heartrate,smartwatch,1454956441189545520,159.000
heartrate,smartwatch,1454956441689517552,160.000
heartrate,smartwatch,1454956443412548386,161.000
heartrate,smartwatch,1454956444045548490,160.000
heartrate,smartwatch,1454956444167419896,161.000
heartrate,smartwatch,1454956444412549583,162.000
heartrate,smartwatch,1454956444537475885,164.000
heartrate,smartwatch,1454956444790548230,165.000
heartrate,smartwatch,1454956444912539375,167.000
heartrate,smartwatch,1454956445175424844,168.000
heartrate,smartwatch,1454956445667488021,169.000
heartrate,smartwatch,1454956446473381615,169.000
heartrate,smartwatch,1454956446706548125,168.000
heartrate,smartwatch,1454956449302370208,167.000
heartrate,smartwatch,1454956451323574323,166.000
heartrate,smartwatch,1454956451446500313,167.000
heartrate,smartwatch,1454956451566518073,166.000
heartrate,smartwatch,1454956451803498438,167.000
heartrate,smartwatch,1454956452036546302,166.000
heartrate,smartwatch,1454956452157571407,167.000
heartrate,smartwatch,1454956452626518230,168.000
heartrate,smartwatch,1454956452875516406,169.000
heartrate,smartwatch,1454956452997549531,170.000
heartrate,smartwatch,1454956453234547344,171.000
heartrate,smartwatch,1454956453353551979,172.000
heartrate,smartwatch,1454956453609384323,173.000
heartrate,smartwatch,1454956453728551614,174.000
heartrate,smartwatch,1454956454101544687,175.000
heartrate,smartwatch,1454956454478575104,176.000
heartrate,smartwatch,1454956454873414740,177.000
heartrate,smartwatch,1454956455249518385,178.000
heartrate,smartwatch,1454956456383534635,180.000
heartrate,smartwatch,1454956456502517709,181.000
heartrate,smartwatch,1454956456741550521,182.000
heartrate,smartwatch,1454956456866534167,181.000
heartrate,smartwatch,1454956457107541198,182.000
heartrate,smartwatch,1454956457822548802,183.000
heartrate,smartwatch,1454956459853575833,182.000
heartrate,smartwatch,1454956460915428646,183.000
heartrate,smartwatch,1454956461281544896,184.000
heartrate,smartwatch,1454956461398517188,183.000
heartrate,smartwatch,1454956461623575886,184.000
heartrate,smartwatch,1454956463167451302,185.000
heartrate,smartwatch,1454956463298418542,184.000
heartrate,smartwatch,1454956463415546771,185.000
heartrate,smartwatch,1454956463533512292,184.000
heartrate,smartwatch,1454956463650518386,185.000
heartrate,smartwatch,1454956463770518490,184.000
heartrate,smartwatch,1454956464120575677,183.000
heartrate,smartwatch,1454956464476423386,182.000
heartrate,smartwatch,1454956464590575521,181.000
heartrate,smartwatch,1454956465179550937,182.000
heartrate,smartwatch,1454956465526547656,183.000
heartrate,smartwatch,1454956466372547761,181.000
heartrate,smartwatch,1454956466606501042,180.000
heartrate,smartwatch,1454956468020461354,179.000
heartrate,smartwatch,1454956470722650209,178.000
heartrate,smartwatch,1454956471492483594,177.000
heartrate,smartwatch,1454956471924545156,176.000
heartrate,smartwatch,1454956472243571094,175.000
heartrate,smartwatch,1454956472462762605,174.000
heartrate,smartwatch,1454956472700520260,173.000
heartrate,smartwatch,1454956472927458802,174.000
heartrate,smartwatch,1454956473149656615,175.000
heartrate,smartwatch,1454956473254516354,174.000
heartrate,smartwatch,1454956473602624270,175.000
heartrate,smartwatch,1454956477142545781,175.000
heartrate,smartwatch,1454956477507548489,176.000
heartrate,smartwatch,1454956477882519740,177.000
heartrate,smartwatch,1454956479015547500,176.000
heartrate,smartwatch,1454956481007312292,177.000
heartrate,smartwatch,1454956481854537812,176.000
heartrate,smartwatch,1454956485901481771,175.000
heartrate,smartwatch,1454956487198576927,173.000
heartrate,smartwatch,1454956487318550781,174.000
heartrate,smartwatch,1454956488006572760,175.000
heartrate,smartwatch,1454956488252502969,176.000
heartrate,smartwatch,1454956489340489427,175.000
heartrate,smartwatch,1454956489704564010,174.000
heartrate,smartwatch,1454956489944538021,175.000
heartrate,smartwatch,1454956491026518021,174.000
heartrate,smartwatch,1454956491510547343,173.000
heartrate,smartwatch,1454956492575516979,172.000
heartrate,smartwatch,1454956493067291563,171.000
heartrate,smartwatch,1454956493298536563,170.000
heartrate,smartwatch,1454956493528573593,171.000
heartrate,smartwatch,1454956494125538073,170.000
heartrate,smartwatch,1454956494376514739,169.000
heartrate,smartwatch,1454956494609547291,167.000
heartrate,smartwatch,1454956494846545573,165.000
heartrate,smartwatch,1454956494962577083,166.000
heartrate,smartwatch,1454956495081545521,165.000
heartrate,smartwatch,1454956495317549115,166.000
heartrate,smartwatch,1454956495449479583,167.000
heartrate,smartwatch,1454956496364556667,165.000
heartrate,smartwatch,1454956496957517552,164.000
heartrate,smartwatch,1454956497669575209,163.000
heartrate,smartwatch,1454956498611546198,162.000
heartrate,smartwatch,1454956499569548490,161.000
heartrate,smartwatch,1454956501494793333,160.000
heartrate,smartwatch,1454956501964577135,161.000
heartrate,smartwatch,1454956502082548386,160.000
heartrate,smartwatch,1454956502691575052,159.000
heartrate,smartwatch,1454956504588499011,160.000
heartrate,smartwatch,1454956504708519062,159.000
heartrate,smartwatch,1454956504823545417,160.000
heartrate,smartwatch,1454956505667405833,159.000
heartrate,smartwatch,1454956508038030260,159.000
heartrate,smartwatch,1454956508764517083,158.000
heartrate,smartwatch,1454956509003545104,157.000
heartrate,smartwatch,1454956509240388177,156.000
heartrate,smartwatch,1454956509584573073,155.000
heartrate,smartwatch,1454956509840519114,154.000
heartrate,smartwatch,1454956510070578281,152.000
heartrate,smartwatch,1454956510194539791,153.000
heartrate,smartwatch,1454956510310574219,151.000
heartrate,smartwatch,1454956510556519583,150.000
heartrate,smartwatch,1454956510674549635,149.000
heartrate,smartwatch,1454956510923422135,147.000
heartrate,smartwatch,1454956511275517656,146.000
heartrate,smartwatch,1454956513776576510,145.000
heartrate,smartwatch,1454956514505475834,146.000
heartrate,smartwatch,1454956515220573490,144.000
heartrate,smartwatch,1454956515452575000,143.000
heartrate,smartwatch,1454956515570548854,142.000
heartrate,smartwatch,1454956515818578229,141.000
heartrate,smartwatch,1454956516198512500,140.000
heartrate,smartwatch,1454956516407451719,139.000
heartrate,smartwatch,1454956516531477135,140.000
heartrate,smartwatch,1454956516644576041,139.000
heartrate,smartwatch,1454956516765574167,140.000
heartrate,smartwatch,1454956517010539479,141.000
heartrate,smartwatch,1454956517487457136,140.000
heartrate,smartwatch,1454956518207577188,141.000
heartrate,smartwatch,1454956518447551042,142.000
heartrate,smartwatch,1454956518684516510,143.000
heartrate,smartwatch,1454956518917454583,144.000
heartrate,smartwatch,1454956520341495730,145.000
heartrate,smartwatch,1454956520713546511,144.000
heartrate,smartwatch,1454956522261514219,143.000
heartrate,smartwatch,1454956523804517760,142.000
heartrate,smartwatch,1454956523924515938,143.000
heartrate,smartwatch,1454956524055417761,142.000
heartrate,smartwatch,1454956524407516510,143.000
heartrate,smartwatch,1454956524872573438,144.000
heartrate,smartwatch,1454956526426454114,146.000
heartrate,smartwatch,1454956526668547760,147.000
heartrate,smartwatch,1454956526906547136,148.000
heartrate,smartwatch,1454956527492514219,149.000
heartrate,smartwatch,1454956527736547657,150.000
heartrate,smartwatch,1454956527969574375,151.000
heartrate,smartwatch,1454956528088516198,152.000
heartrate,smartwatch,1454956528325519323,154.000
heartrate,smartwatch,1454956528673574479,156.000
heartrate,smartwatch,1454956528929552031,157.000
heartrate,smartwatch,1454956529048548646,158.000
heartrate,smartwatch,1454956529282574427,159.000
heartrate,smartwatch,1454956530352550573,160.000
heartrate,smartwatch,1454956530472551459,159.000
heartrate,smartwatch,1454956530590514375,160.000
heartrate,smartwatch,1454956530708547031,159.000
heartrate,smartwatch,1454956530820550313,160.000
heartrate,smartwatch,1454956530934573854,159.000
heartrate,smartwatch,1454956531188478177,158.000
heartrate,smartwatch,1454956531429516979,157.000
heartrate,smartwatch,1454956531778545417,158.000
heartrate,smartwatch,1454956531897546094,160.000
heartrate,smartwatch,1454956532132517239,161.000
heartrate,smartwatch,1454956532246539583,162.000
heartrate,smartwatch,1454956532497439531,164.000
heartrate,smartwatch,1454956533091516562,165.000
heartrate,smartwatch,1454956534047505521,166.000
heartrate,smartwatch,1454956534396575782,167.000
heartrate,smartwatch,1454956534770476510,168.000
heartrate,smartwatch,1454956535710519063,169.000
heartrate,smartwatch,1454956536323514531,171.000
heartrate,smartwatch,1454956536798575729,172.000
heartrate,smartwatch,1454956537037434479,173.000
heartrate,smartwatch,1454956537403549480,174.000
heartrate,smartwatch,1454956538104576406,175.000
heartrate,smartwatch,1454956538584548854,176.000
heartrate,smartwatch,1454956538815515990,177.000
heartrate,smartwatch,1454956538933518698,176.000
heartrate,smartwatch,1454956539051501146,177.000
heartrate,smartwatch,1454956539409516666,176.000
heartrate,smartwatch,1454956539659548750,175.000
heartrate,smartwatch,1454956541781518541,176.000
heartrate,smartwatch,1454956541915424427,175.000
heartrate,smartwatch,1454956542738550573,174.000
heartrate,smartwatch,1454956543229548697,173.000
heartrate,smartwatch,1454956543582520156,172.000
heartrate,smartwatch,1454956544415571980,171.000
heartrate,smartwatch,1454956544895515729,170.000
heartrate,smartwatch,1454956545019546719,171.000
heartrate,smartwatch,1454956546827542813,171.000
heartrate,smartwatch,1454956546937070677,170.000
heartrate,smartwatch,1454956547052517239,171.000
heartrate,smartwatch,1454956547766573281,170.000
heartrate,smartwatch,1454956548962519011,171.000
heartrate,smartwatch,1454956550626573229,170.000
heartrate,smartwatch,1454956550990515573,169.000
heartrate,smartwatch,1454956551945498802,168.000
heartrate,smartwatch,1454956552178548437,167.000
heartrate,smartwatch,1454956552410520937,166.000
heartrate,smartwatch,1454956552645498854,165.000
heartrate,smartwatch,1454956552877488490,164.000
heartrate,smartwatch,1454956552997517135,165.000
heartrate,smartwatch,1454956553459457917,166.000
heartrate,smartwatch,1454956553576535313,165.000
heartrate,smartwatch,1454956553825479896,166.000
heartrate,smartwatch,1454956554292517239,167.000
heartrate,smartwatch,1454956555131518698,166.000
heartrate,smartwatch,1454956555252517708,167.000
heartrate,smartwatch,1454956556557775781,167.000
heartrate,smartwatch,1454956556667279375,166.000
heartrate,smartwatch,1454956556909499323,167.000
heartrate,smartwatch,1454956558120506146,166.000
heartrate,smartwatch,1454956559314518958,167.000
heartrate,smartwatch,1454956560066784323,168.000
heartrate,smartwatch,1454956560439537240,169.000
heartrate,smartwatch,1454956560788576510,170.000
heartrate,smartwatch,1454956561284517916,171.000
heartrate,smartwatch,1454956561761469271,172.000
heartrate,smartwatch,1454956562249482813,173.000
heartrate,smartwatch,1454956562818544271,172.000
heartrate,smartwatch,1454956563548518593,171.000
heartrate,smartwatch,1454956567979518802,171.000
heartrate,smartwatch,1454956568333517239,172.000
heartrate,smartwatch,1454956568573517240,173.000
heartrate,smartwatch,1454956568689520572,172.000
heartrate,smartwatch,1454956569157550104,171.000
heartrate,smartwatch,1454956569275515834,172.000
heartrate,smartwatch,1454956569406423802,171.000
heartrate,smartwatch,1454956570364548698,170.000
heartrate,smartwatch,1454956570625422605,171.000
heartrate,smartwatch,1454956570748520417,170.000
heartrate,smartwatch,1454956572391573906,169.000
heartrate,smartwatch,1454956573156478020,168.000
heartrate,smartwatch,1454956574843575209,167.000
